time_idx,net.enp0s31f6|received,net.enp0s31f6|sent
1689382920,25.5244578,-0.4302642
1689382950,25.5189365,-0.430022
1689382980,25.5134151,-0.4297797
1689383010,25.5078938,-0.4295374
1689383040,25.5023725,-0.4292952
1689383070,25.4968512,-0.4290529
1689383100,25.4913299,-0.4288106
1689383130,25.4858086,-0.4285683
1689383160,25.4802873,-0.4283261
1689383190,25.474766,-0.4280838
1689383220,25.4692447,-0.4278415
1689383250,25.4637234,-0.4275993
1689383280,25.4582021,-0.427357
1689383310,25.4526808,-0.4271147
1689383340,25.4471595,-0.4268725
1689383370,25.4416382,-0.4266302
1689383400,25.4361169,-0.4263879
1689383430,25.4305956,-0.4261456
1689383460,25.4250743,-0.4259034
1689383490,25.419553,-0.4256611
1689383520,25.4140317,-0.4254188
1689383550,25.4085104,-0.4251766
1689383580,25.4029891,-0.4249343
1689383610,25.3974678,-0.424692
1689383640,25.3919465,-0.4244497
1689383670,25.3864252,-0.4242075
1689383700,25.3809039,-0.4239652
1689383730,25.3753826,-0.4237229
1689383760,25.3698613,-0.4234807
1689383790,25.36434,-0.4232384
1689383820,25.3588186,-0.4229961
1689383850,25.3532973,-0.4227539
1689383880,25.347776,-0.4225116
1689383910,25.3422547,-0.4222693
1689383940,25.3367334,-0.422027
1689383970,25.3312121,-0.4217848
1689384000,25.3256908,-0.4215425
1689384030,25.3201695,-0.4213002
1689384060,25.3146482,-0.421058
1689384090,25.3091269,-0.4208157
1689384120,25.3036056,-0.4205734
1689384150,25.2980843,-0.4203312
1689384180,25.292563,-0.4200889
1689384210,25.2870417,-0.4198466
1689384240,25.2815204,-0.4196043
1689384270,25.2759991,-0.4193621
1689384300,25.2704778,-0.4191198
1689384330,25.2649565,-0.4188775
1689384360,25.2594352,-0.4186353
1689384390,25.2539139,-0.418393
1689384420,25.2483926,-0.4181507
1689384450,25.2428713,-0.4179085
1689384480,25.23735,-0.4176662
1689384510,25.2318287,-0.4174239
1689384540,25.2263074,-0.4171816
1689384570,25.2207861,-0.4169394
1689384600,25.2152648,-0.4166971
1689384630,25.2097435,-0.4164548
1689384660,25.2042221,-0.4162126
1689384690,25.1987008,-0.4159703
1689384720,25.1931795,-0.415728
1689384750,25.1876582,-0.4154857
1689384780,25.1821369,-0.4152435
1689384810,25.1766156,-0.4150012
1689384840,25.1710943,-0.4147589
1689384870,25.165573,-0.4145167
1689384900,25.1600517,-0.4142744
1689384930,25.1545304,-0.4140321
1689384960,25.1490091,-0.4137899
1689384990,25.1434878,-0.4135476
1689385020,25.1379665,-0.4133053
1689385050,25.1324452,-0.413063
1689385080,25.1269239,-0.4128208
1689385110,25.1214026,-0.4125785
1689385140,25.1158813,-0.4123362
1689385170,25.11036,-0.412094
1689385200,25.1048387,-0.4118517
1689385230,25.0993174,-0.4116094
1689385260,25.0937961,-0.4113672
1689385290,25.0882748,-0.4111249
1689385320,25.0827535,-0.4108826
1689385350,25.0772322,-0.4106403
1689385380,25.0717109,-0.4103981
1689385410,25.0661896,-0.4101558
1689385440,25.0606683,-0.4099135
1689385470,25.055147,-0.4096713
1689385500,25.0496257,-0.409429
1689385530,25.0441043,-0.4091867
1689385560,25.038583,-0.4089445
1689385590,25.0330617,-0.4087022
1689385620,25.0275404,-0.4084599
1689385650,25.0220191,-0.4082176
1689385680,25.0164978,-0.4079754
1689385710,25.0109765,-0.4077331
1689385740,25.0054552,-0.4074908
1689385770,24.9999339,-0.4072486
1689385800,24.9944126,-0.4070063
1689385830,24.9888913,-0.406764
1689385860,24.98337,-0.4065217
1689385890,24.9778487,-0.4062795
1689385920,24.9723274,-0.4060372
1689385950,24.9668061,-0.4057949
1689385980,24.9612848,-0.4055527
1689386010,24.9557635,-0.4053104
1689386040,24.9502422,-0.4050681
1689386070,24.9447209,-0.4048259
1689386100,24.9391996,-0.4045836
1689386130,24.9336783,-0.4043413
1689386160,24.928157,-0.404099
1689386190,24.9226357,-0.4038568
1689386220,24.9171144,-0.4036145
1689386250,24.9115931,-0.4033722
1689386280,24.9060718,-0.40313
1689386310,24.9005505,-0.4028877
1689386340,24.8950292,-0.4026454
1689386370,24.8895078,-0.4024032
1689386400,24.8839865,-0.4021609
1689386430,24.9683404,-0.4034056
1689386460,25.0526943,-0.4046503
1689386490,25.1370482,-0.405895
1689386520,25.2214021,-0.4071397
1689386550,25.305756,-0.4083845
1689386580,25.3901099,-0.4096292
1689386610,25.4744638,-0.4108739
1689386640,25.5588177,-0.4121186
1689386670,25.6431716,-0.4133633
1689386700,25.7275255,-0.414608
1689386730,25.8118794,-0.4158527
1689386760,25.8962333,-0.4170975
1689386790,25.9805872,-0.4183422
1689386820,26.0649411,-0.4195869
1689386850,26.149295,-0.4208316
1689386880,26.2336489,-0.4220763
1689386910,26.3180028,-0.423321
1689386940,26.4023567,-0.4245657
1689386970,26.4867106,-0.4258105
1689387000,26.5710645,-0.4270552
1689387030,26.6554183,-0.4282999
1689387060,26.7397722,-0.4295446
1689387090,26.8241261,-0.4307893
1689387120,26.90848,-0.432034
1689387150,26.9928339,-0.4332788
1689387180,27.0771878,-0.4345235
1689387210,27.1615417,-0.4357682
1689387240,27.2458956,-0.4370129
1689387270,27.3302495,-0.4382576
1689387300,27.4146034,-0.4395023
1689387330,27.4989573,-0.440747
1689387360,27.5833112,-0.4419918
1689387390,27.6676651,-0.4432365
1689387420,27.752019,-0.4444812
1689387450,27.8363729,-0.4457259
1689387480,27.9207268,-0.4469706
1689387510,28.0050807,-0.4482153
1689387540,28.0894346,-0.44946
1689387570,28.1737885,-0.4507048
1689387600,28.2581424,-0.4519495
1689387630,28.3424963,-0.4531942
1689387660,28.4268502,-0.4544389
1689387690,28.511204,-0.4556836
1689387720,28.5955579,-0.4569283
1689387750,28.6799118,-0.458173
1689387780,28.7642657,-0.4594178
1689387810,28.8486196,-0.4606625
1689387840,28.9329735,-0.4619072
1689387870,29.0173274,-0.4631519
1689387900,29.1016813,-0.4643966
1689387930,29.1860352,-0.4656413
1689387960,29.2703891,-0.4668861
1689387990,29.354743,-0.4681308
1689388020,29.4390969,-0.4693755
1689388050,29.5234508,-0.4706202
1689388080,29.6078047,-0.4718649
1689388110,29.6921586,-0.4731096
1689388140,29.7765125,-0.4743543
1689388170,29.8608664,-0.4755991
1689388200,29.9452203,-0.4768438
1689388230,30.0295742,-0.4780885
1689388260,30.1139281,-0.4793332
1689388290,30.198282,-0.4805779
1689388320,30.2826359,-0.4818226
1689388350,30.3669897,-0.4830673
1689388380,30.4513436,-0.4843121
1689388410,30.5356975,-0.4855568
1689388440,30.6200514,-0.4868015
1689388470,30.7044053,-0.4880462
1689388500,30.7887592,-0.4892909
1689388530,30.8731131,-0.4905356
1689388560,30.957467,-0.4917803
1689388590,31.0418209,-0.4930251
1689388620,31.1261748,-0.4942698
1689388650,31.2105287,-0.4955145
1689388680,31.2948826,-0.4967592
1689388710,31.3792365,-0.4980039
1689388740,31.4635904,-0.4992486
1689388770,31.5479443,-0.5004934
1689388800,31.6322982,-0.5017381
1689388830,31.7166521,-0.5029828
1689388860,31.801006,-0.5042275
1689388890,31.8853599,-0.5054722
1689388920,31.9697138,-0.5067169
1689388950,32.0540677,-0.5079616
1689388980,32.1384215,-0.5092064
1689389010,32.2227754,-0.5104511
1689389040,32.3071293,-0.5116958
1689389070,32.3914832,-0.5129405
1689389100,32.4758371,-0.5141852
1689389130,32.560191,-0.5154299
1689389160,32.6445449,-0.5166746
1689389190,32.7288988,-0.5179194
1689389220,32.8132527,-0.5191641
1689389250,32.8976066,-0.5204088
1689389280,32.9819605,-0.5216535
1689389310,33.0663144,-0.5228982
1689389340,33.1506683,-0.5241429
1689389370,33.2350222,-0.5253876
1689389400,33.3193761,-0.5266324
1689389430,33.40373,-0.5278771
1689389460,33.4880839,-0.5291218
1689389490,33.5724378,-0.5303665
1689389520,33.6567917,-0.5316112
1689389550,33.7411456,-0.5328559
1689389580,33.8254995,-0.5341007
1689389610,33.9098534,-0.5353454
1689389640,33.9942072,-0.5365901
1689389670,34.0785611,-0.5378348
1689389700,34.162915,-0.5390795
1689389730,34.2472689,-0.5403242
1689389760,34.3316228,-0.5415689
1689389790,34.4159767,-0.5428137
1689389820,34.5003306,-0.5440584
1689389850,34.5846845,-0.5453031
1689389880,34.6690384,-0.5465478
1689389910,34.7533923,-0.5477925
1689389940,34.8377462,-0.5490372
1689389970,34.9221001,-0.5502819
1689390000,35.006454,-0.5515267
1689390030,34.926044,-0.5505609
1689390060,34.845634,-0.5495951
1689390090,34.765224,-0.5486294
1689390120,34.6848139,-0.5476636
1689390150,34.6044039,-0.5466979
1689390180,34.5239939,-0.5457321
1689390210,34.4435839,-0.5447663
1689390240,34.3631739,-0.5438006
1689390270,34.2827639,-0.5428348
1689390300,34.2023539,-0.5418691
1689390330,34.1219439,-0.5409033
1689390360,34.0415339,-0.5399376
1689390390,33.9611238,-0.5389718
1689390420,33.8807138,-0.538006
1689390450,33.8003038,-0.5370403
1689390480,33.7198938,-0.5360745
1689390510,33.6394838,-0.5351088
1689390540,33.5590738,-0.534143
1689390570,33.4786638,-0.5331772
1689390600,33.3982538,-0.5322115
1689390630,33.3178438,-0.5312457
1689390660,33.2374337,-0.53028
1689390690,33.1570237,-0.5293142
1689390720,33.0766137,-0.5283484
1689390750,32.9962037,-0.5273827
1689390780,32.9157937,-0.5264169
1689390810,32.8353837,-0.5254512
1689390840,32.7549737,-0.5244854
1689390870,32.6745637,-0.5235196
1689390900,32.5941536,-0.5225539
1689390930,32.5137436,-0.5215881
1689390960,32.4333336,-0.5206224
1689390990,32.3529236,-0.5196566
1689391020,32.2725136,-0.5186909
1689391050,32.1921036,-0.5177251
1689391080,32.1116936,-0.5167593
1689391110,32.0312836,-0.5157936
1689391140,31.9508736,-0.5148278
1689391170,31.8704635,-0.5138621
1689391200,31.7900535,-0.5128963
1689391230,31.7096435,-0.5119305
1689391260,31.6292335,-0.5109648
1689391290,31.5488235,-0.509999
1689391320,31.4684135,-0.5090333
1689391350,31.3880035,-0.5080675
1689391380,31.3075935,-0.5071017
1689391410,31.2271834,-0.506136
1689391440,31.1467734,-0.5051702
1689391470,31.0663634,-0.5042045
1689391500,30.9859534,-0.5032387
1689391530,30.9055434,-0.502273
1689391560,30.8251334,-0.5013072
1689391590,30.7447234,-0.5003414
1689391620,30.6643134,-0.4993757
1689391650,30.5839034,-0.4984099
1689391680,30.5034933,-0.4974442
1689391710,30.4230833,-0.4964784
1689391740,30.3426733,-0.4955126
1689391770,30.2622633,-0.4945469
1689391800,30.1818533,-0.4935811
1689391830,30.1014433,-0.4926154
1689391860,30.0210333,-0.4916496
1689391890,29.9406233,-0.4906838
1689391920,29.8602133,-0.4897181
1689391950,29.7798032,-0.4887523
1689391980,29.6993932,-0.4877866
1689392010,29.6189832,-0.4868208
1689392040,29.5385732,-0.485855
1689392070,29.4581632,-0.4848893
1689392100,29.3777532,-0.4839235
1689392130,29.2973432,-0.4829578
1689392160,29.2169332,-0.481992
1689392190,29.1365231,-0.4810263
1689392220,29.0561131,-0.4800605
1689392250,28.9757031,-0.4790947
1689392280,28.8952931,-0.478129
1689392310,28.8148831,-0.4771632
1689392340,28.7344731,-0.4761975
1689392370,28.6540631,-0.4752317
1689392400,28.5736531,-0.4742659
1689392430,28.4932431,-0.4733002
1689392460,28.412833,-0.4723344
1689392490,28.332423,-0.4713687
1689392520,28.252013,-0.4704029
1689392550,28.171603,-0.4694371
1689392580,28.091193,-0.4684714
1689392610,28.010783,-0.4675056
1689392640,27.930373,-0.4665399
1689392670,27.849963,-0.4655741
1689392700,27.769553,-0.4646083
1689392730,27.6891429,-0.4636426
1689392760,27.6087329,-0.4626768
1689392790,27.5283229,-0.4617111
1689392820,27.4479129,-0.4607453
1689392850,27.3675029,-0.4597796
1689392880,27.2870929,-0.4588138
1689392910,27.2066829,-0.457848
1689392940,27.1262729,-0.4568823
1689392970,27.0458628,-0.4559165
1689393000,26.9654528,-0.4549508
1689393030,26.8850428,-0.453985
1689393060,26.8046328,-0.4530192
1689393090,26.7242228,-0.4520535
1689393120,26.6438128,-0.4510877
1689393150,26.5634028,-0.450122
1689393180,26.4829928,-0.4491562
1689393210,26.4025828,-0.4481904
1689393240,26.3221727,-0.4472247
1689393270,26.2417627,-0.4462589
1689393300,26.1613527,-0.4452932
1689393330,26.0809427,-0.4443274
1689393360,26.0005327,-0.4433617
1689393390,25.9201227,-0.4423959
1689393420,25.8397127,-0.4414301
1689393450,25.7593027,-0.4404644
1689393480,25.6788927,-0.4394986
1689393510,25.5984826,-0.4385329
1689393540,25.5180726,-0.4375671
1689393570,25.4376626,-0.4366013
1689393600,25.3572526,-0.4356356
1689393630,25.367979,-0.436479
1689393660,25.3787054,-0.4373225
1689393690,25.3894317,-0.4381659
1689393720,25.4001581,-0.4390093
1689393750,25.4108845,-0.4398528
1689393780,25.4216109,-0.4406962
1689393810,25.4323373,-0.4415396
1689393840,25.4430637,-0.4423831
1689393870,25.45379,-0.4432265
1689393900,25.4645164,-0.4440699
1689393930,25.4752428,-0.4449134
1689393960,25.4859692,-0.4457568
1689393990,25.4966956,-0.4466003
1689394020,25.5074219,-0.4474437
1689394050,25.5181483,-0.4482871
1689394080,25.5288747,-0.4491306
1689394110,25.5396011,-0.449974
1689394140,25.5503275,-0.4508174
1689394170,25.5610539,-0.4516609
1689394200,25.5717802,-0.4525043
1689394230,25.5825066,-0.4533478
1689394260,25.593233,-0.4541912
1689394290,25.6039594,-0.4550346
1689394320,25.6146858,-0.4558781
1689394350,25.6254121,-0.4567215
1689394380,25.6361385,-0.4575649
1689394410,25.6468649,-0.4584084
1689394440,25.6575913,-0.4592518
1689394470,25.6683177,-0.4600952
1689394500,25.6790441,-0.4609387
1689394530,25.6897704,-0.4617821
1689394560,25.7004968,-0.4626256
1689394590,25.7112232,-0.463469
1689394620,25.7219496,-0.4643124
1689394650,25.732676,-0.4651559
1689394680,25.7434023,-0.4659993
1689394710,25.7541287,-0.4668427
1689394740,25.7648551,-0.4676862
1689394770,25.7755815,-0.4685296
1689394800,25.7863079,-0.4693731
1689394830,25.7970343,-0.4702165
1689394860,25.8077606,-0.4710599
1689394890,25.818487,-0.4719034
1689394920,25.8292134,-0.4727468
1689394950,25.8399398,-0.4735902
1689394980,25.8506662,-0.4744337
1689395010,25.8613925,-0.4752771
1689395040,25.8721189,-0.4761206
1689395070,25.8828453,-0.476964
1689395100,25.8935717,-0.4778074
1689395130,25.9042981,-0.4786509
1689395160,25.9150245,-0.4794943
1689395190,25.9257508,-0.4803377
1689395220,25.9364772,-0.4811812
1689395250,25.9472036,-0.4820246
1689395280,25.95793,-0.482868
1689395310,25.9686564,-0.4837115
1689395340,25.9793827,-0.4845549
1689395370,25.9901091,-0.4853984
1689395400,26.0008355,-0.4862418
1689395430,26.0115619,-0.4870852
1689395460,26.0222883,-0.4879287
1689395490,26.0330146,-0.4887721
1689395520,26.043741,-0.4896155
1689395550,26.0544674,-0.490459
1689395580,26.0651938,-0.4913024
1689395610,26.0759202,-0.4921459
1689395640,26.0866466,-0.4929893
1689395670,26.0973729,-0.4938327
1689395700,26.1080993,-0.4946762
1689395730,26.1188257,-0.4955196
1689395760,26.1295521,-0.496363
1689395790,26.1402785,-0.4972065
1689395820,26.1510048,-0.4980499
1689395850,26.1617312,-0.4988933
1689395880,26.1724576,-0.4997368
1689395910,26.183184,-0.5005802
1689395940,26.1939104,-0.5014237
1689395970,26.2046368,-0.5022671
1689396000,26.2153631,-0.5031105
1689396030,26.2260895,-0.503954
1689396060,26.2368159,-0.5047974
1689396090,26.2475423,-0.5056408
1689396120,26.2582687,-0.5064843
1689396150,26.268995,-0.5073277
1689396180,26.2797214,-0.5081712
1689396210,26.2904478,-0.5090146
1689396240,26.3011742,-0.509858
1689396270,26.3119006,-0.5107015
1689396300,26.322627,-0.5115449
1689396330,26.3333533,-0.5123883
1689396360,26.3440797,-0.5132318
1689396390,26.3548061,-0.5140752
1689396420,26.3655325,-0.5149186
1689396450,26.3762589,-0.5157621
1689396480,26.3869852,-0.5166055
1689396510,26.3977116,-0.517449
1689396540,26.408438,-0.5182924
1689396570,26.4191644,-0.5191358
1689396600,26.4298908,-0.5199793
1689396630,26.4406172,-0.5208227
1689396660,26.4513435,-0.5216661
1689396690,26.4620699,-0.5225096
1689396720,26.4727963,-0.523353
1689396750,26.4835227,-0.5241965
1689396780,26.4942491,-0.5250399
1689396810,26.5049754,-0.5258833
1689396840,26.5157018,-0.5267268
1689396870,26.5264282,-0.5275702
1689396900,26.5371546,-0.5284136
1689396930,26.547881,-0.5292571
1689396960,26.5586073,-0.5301005
1689396990,26.5693337,-0.530944
1689397020,26.5800601,-0.5317874
1689397050,26.5907865,-0.5326308
1689397080,26.6015129,-0.5334743
1689397110,26.6122393,-0.5343177
1689397140,26.6229656,-0.5351611
1689397170,26.633692,-0.5360046
1689397200,26.6444184,-0.536848
1689397230,26.6371785,-0.5357171
1689397260,26.6299386,-0.5345861
1689397290,26.6226987,-0.5334551
1689397320,26.6154588,-0.5323242
1689397350,26.6082189,-0.5311932
1689397380,26.6009789,-0.5300623
1689397410,26.593739,-0.5289313
1689397440,26.5864991,-0.5278004
1689397470,26.5792592,-0.5266694
1689397500,26.5720193,-0.5255385
1689397530,26.5647794,-0.5244075
1689397560,26.5575395,-0.5232765
1689397590,26.5502996,-0.5221456
1689397620,26.5430597,-0.5210146
1689397650,26.5358198,-0.5198837
1689397680,26.5285799,-0.5187527
1689397710,26.52134,-0.5176218
1689397740,26.5141,-0.5164908
1689397770,26.5068601,-0.5153599
1689397800,26.4996202,-0.5142289
1689397830,26.4923803,-0.5130979
1689397860,26.4851404,-0.511967
1689397890,26.4779005,-0.510836
1689397920,26.4706606,-0.5097051
1689397950,26.4634207,-0.5085741
1689397980,26.4561808,-0.5074432
1689398010,26.4489409,-0.5063122
1689398040,26.441701,-0.5051812
1689398070,26.434461,-0.5040503
1689398100,26.4272211,-0.5029193
1689398130,26.4199812,-0.5017884
1689398160,26.4127413,-0.5006574
1689398190,26.4055014,-0.4995265
1689398220,26.3982615,-0.4983955
1689398250,26.3910216,-0.4972646
1689398280,26.3837817,-0.4961336
1689398310,26.3765418,-0.4950026
1689398340,26.3693019,-0.4938717
1689398370,26.362062,-0.4927407
1689398400,26.354822,-0.4916098
1689398430,26.3475821,-0.4904788
1689398460,26.3403422,-0.4893479
1689398490,26.3331023,-0.4882169
1689398520,26.3258624,-0.487086
1689398550,26.3186225,-0.485955
1689398580,26.3113826,-0.484824
1689398610,26.3041427,-0.4836931
1689398640,26.2969028,-0.4825621
1689398670,26.2896629,-0.4814312
1689398700,26.282423,-0.4803002
1689398730,26.2751831,-0.4791693
1689398760,26.2679431,-0.4780383
1689398790,26.2607032,-0.4769074
1689398820,26.2534633,-0.4757764
1689398850,26.2462234,-0.4746454
1689398880,26.2389835,-0.4735145
1689398910,26.2317436,-0.4723835
1689398940,26.2245037,-0.4712526
1689398970,26.2172638,-0.4701216
1689399000,26.2100239,-0.4689907
1689399030,26.202784,-0.4678597
1689399060,26.1955441,-0.4667288
1689399090,26.1883041,-0.4655978
1689399120,26.1810642,-0.4644668
1689399150,26.1738243,-0.4633359
1689399180,26.1665844,-0.4622049
1689399210,26.1593445,-0.461074
1689399240,26.1521046,-0.459943
1689399270,26.1448647,-0.4588121
1689399300,26.1376248,-0.4576811
1689399330,26.1303849,-0.4565502
1689399360,26.123145,-0.4554192
1689399390,26.1159051,-0.4542882
1689399420,26.1086651,-0.4531573
1689399450,26.1014252,-0.4520263
1689399480,26.0941853,-0.4508954
1689399510,26.0869454,-0.4497644
1689399540,26.0797055,-0.4486335
1689399570,26.0724656,-0.4475025
1689399600,26.0652257,-0.4463716
1689399630,26.0579858,-0.4452406
1689399660,26.0507459,-0.4441096
1689399690,26.043506,-0.4429787
1689399720,26.0362661,-0.4418477
1689399750,26.0290262,-0.4407168
